Properties at Lat: -43.552000 Lon: 171.850000
Depth 	 Vp 	 Vs 	 Rho
-1050.500000 	 2.700000 	 1.151100 	 2.151000
-1053.500000 	 2.700000 	 1.151100 	 2.151000
-1056.500000 	 2.700000 	 1.151100 	 2.151000
-1059.500000 	 2.700000 	 1.151100 	 2.151000
-1062.500000 	 2.700000 	 1.151100 	 2.151000
-1065.500000 	 2.700000 	 1.151100 	 2.151000
-1068.500000 	 2.700000 	 1.151100 	 2.151000
-1071.500000 	 2.700000 	 1.151100 	 2.151000
-1074.500000 	 2.700000 	 1.151100 	 2.151000
-1077.500000 	 2.700000 	 1.151100 	 2.151000
-1080.500000 	 2.700000 	 1.151100 	 2.151000
-1083.500000 	 2.700000 	 1.151100 	 2.151000
-1086.500000 	 2.700000 	 1.151100 	 2.151000
-1089.500000 	 2.700000 	 1.151100 	 2.151000
-1092.500000 	 2.700000 	 1.151100 	 2.151000
-1095.500000 	 2.700000 	 1.151100 	 2.151000
-1098.500000 	 2.700000 	 1.151100 	 2.151000
-1101.500000 	 2.700000 	 1.151100 	 2.151000
-1104.500000 	 2.700000 	 1.151100 	 2.151000
-1107.500000 	 2.700000 	 1.151100 	 2.151000
-1110.500000 	 2.700000 	 1.151100 	 2.151000
-1113.500000 	 2.700000 	 1.151100 	 2.151000
-1116.500000 	 2.700000 	 1.151100 	 2.151000
-1119.500000 	 2.700000 	 1.151100 	 2.151000
-1122.500000 	 2.700000 	 1.151100 	 2.151000
-1125.500000 	 2.700000 	 1.151100 	 2.151000
-1128.500000 	 2.700000 	 1.151100 	 2.151000
-1131.500000 	 2.700000 	 1.151100 	 2.151000
-1134.500000 	 2.700000 	 1.151100 	 2.151000
-1137.500000 	 2.700000 	 1.151100 	 2.151000
-1140.500000 	 2.700000 	 1.151100 	 2.151000
-1143.500000 	 2.700000 	 1.151100 	 2.151000
-1146.500000 	 2.700000 	 1.151100 	 2.151000
-1149.500000 	 2.700000 	 1.151100 	 2.151000
-1152.500000 	 2.700000 	 1.151100 	 2.151000
-1155.500000 	 2.700000 	 1.151100 	 2.151000
-1158.500000 	 2.700000 	 1.151100 	 2.151000
-1161.500000 	 2.700000 	 1.151100 	 2.151000
-1164.500000 	 2.700000 	 1.151100 	 2.151000
-1167.500000 	 2.700000 	 1.151100 	 2.151000
-1170.500000 	 2.700000 	 1.151100 	 2.151000
-1173.500000 	 2.700000 	 1.151100 	 2.151000
-1176.500000 	 2.700000 	 1.151100 	 2.151000
-1179.500000 	 2.700000 	 1.151100 	 2.151000
-1182.500000 	 2.700000 	 1.151100 	 2.151000
-1185.500000 	 2.700000 	 1.151100 	 2.151000
-1188.500000 	 2.700000 	 1.151100 	 2.151000
-1191.500000 	 2.700000 	 1.151100 	 2.151000
-1194.500000 	 2.700000 	 1.151100 	 2.151000
-1197.500000 	 2.700000 	 1.151100 	 2.151000
-1200.500000 	 2.700000 	 1.151100 	 2.151000
-1203.500000 	 2.700000 	 1.151100 	 2.151000
-1206.500000 	 2.700000 	 1.151100 	 2.151000
-1209.500000 	 2.700000 	 1.151100 	 2.151000
-1212.500000 	 2.700000 	 1.151100 	 2.151000
-1215.500000 	 2.700000 	 1.151100 	 2.151000
-1218.500000 	 2.700000 	 1.151100 	 2.151000
-1221.500000 	 2.700000 	 1.151100 	 2.151000
-1224.500000 	 2.700000 	 1.151100 	 2.151000
-1227.500000 	 2.700000 	 1.151100 	 2.151000
-1230.500000 	 2.700000 	 1.151100 	 2.151000
-1233.500000 	 2.700000 	 1.151100 	 2.151000
-1236.500000 	 2.700000 	 1.151100 	 2.151000
-1239.500000 	 2.700000 	 1.151100 	 2.151000
-1242.500000 	 2.700000 	 1.151100 	 2.151000
-1245.500000 	 2.700000 	 1.151100 	 2.151000
-1248.500000 	 2.700000 	 1.151100 	 2.151000
-1251.500000 	 2.700000 	 1.151100 	 2.151000
-1254.500000 	 2.700000 	 1.151100 	 2.151000
-1257.500000 	 2.700000 	 1.151100 	 2.151000
-1260.500000 	 2.700000 	 1.151100 	 2.151000
-1263.500000 	 2.700000 	 1.151100 	 2.151000
-1266.500000 	 2.700000 	 1.151100 	 2.151000
-1269.500000 	 2.700000 	 1.151100 	 2.151000
-1272.500000 	 2.700000 	 1.151100 	 2.151000
-1275.500000 	 2.700000 	 1.151100 	 2.151000
-1278.500000 	 2.700000 	 1.151100 	 2.151000
-1281.500000 	 2.700000 	 1.151100 	 2.151000
-1284.500000 	 2.700000 	 1.151100 	 2.151000
-1287.500000 	 2.700000 	 1.151100 	 2.151000
-1290.500000 	 2.700000 	 1.151100 	 2.151000
-1293.500000 	 2.700000 	 1.151100 	 2.151000
-1296.500000 	 2.700000 	 1.151100 	 2.151000
-1299.500000 	 2.700000 	 1.151100 	 2.151000
-1302.500000 	 2.700000 	 1.151100 	 2.151000
-1305.500000 	 2.700000 	 1.151100 	 2.151000
-1308.500000 	 2.700000 	 1.151100 	 2.151000
-1311.500000 	 2.700000 	 1.151100 	 2.151000
-1314.500000 	 2.700000 	 1.151100 	 2.151000
-1317.500000 	 2.700000 	 1.151100 	 2.151000
-1320.500000 	 2.700000 	 1.151100 	 2.151000
-1323.500000 	 2.700000 	 1.151100 	 2.151000
-1326.500000 	 2.700000 	 1.151100 	 2.151000
-1329.500000 	 2.700000 	 1.151100 	 2.151000
-1332.500000 	 2.700000 	 1.151100 	 2.151000
-1335.500000 	 2.700000 	 1.151100 	 2.151000
-1338.500000 	 2.700000 	 1.151100 	 2.151000
-1341.500000 	 2.700000 	 1.151100 	 2.151000
-1344.500000 	 2.700000 	 1.151100 	 2.151000
-1347.500000 	 2.700000 	 1.151100 	 2.151000
-1350.500000 	 2.700000 	 1.151100 	 2.151000
-1353.500000 	 2.700000 	 1.151100 	 2.151000
-1356.500000 	 2.700000 	 1.151100 	 2.151000
-1359.500000 	 2.700000 	 1.151100 	 2.151000
-1362.500000 	 2.700000 	 1.151100 	 2.151000
-1365.500000 	 2.700000 	 1.151100 	 2.151000
-1368.500000 	 2.700000 	 1.151100 	 2.151000
-1371.500000 	 2.700000 	 1.151100 	 2.151000
-1374.500000 	 2.700000 	 1.151100 	 2.151000
-1377.500000 	 2.700000 	 1.151100 	 2.151000
-1380.500000 	 2.700000 	 1.151100 	 2.151000
-1383.500000 	 2.700000 	 1.151100 	 2.151000
-1386.500000 	 2.700000 	 1.151100 	 2.151000
-1389.500000 	 2.700000 	 1.151100 	 2.151000
-1392.500000 	 2.700000 	 1.151100 	 2.151000
-1395.500000 	 2.700000 	 1.151100 	 2.151000
-1398.500000 	 2.700000 	 1.151100 	 2.151000
-1401.500000 	 2.700000 	 1.151100 	 2.151000
-1404.500000 	 2.700000 	 1.151100 	 2.151000
-1407.500000 	 2.700000 	 1.151100 	 2.151000
-1410.500000 	 2.700000 	 1.151100 	 2.151000
-1413.500000 	 2.700000 	 1.151100 	 2.151000
-1416.500000 	 2.700000 	 1.151100 	 2.151000
